,dataset,pipeline,signal,iteration,f1,recall,precision,observed,expected,tn,fp,fn,tp,status,elapsed,split,run_id
0,YAHOOA4,arima,A4Benchmark-TS94,0,0.1428571428571428,0.0769230769230769,1.0,"[[1372.0, 1536.0, 0.18168058978348328]]","[[25, 25], [41, 41], [57, 57], [239, 239], [670, 670], [679, 679], [713, 713], [862, 862], [1012, 1012], [1055, 1055], [1187, 1187], [1206, 1206], [1485, 1485]]",,0,12,1,OK,25.734569,False,e65b646c-0
0,YAHOOA4,arima,A4Benchmark-TS95,0,0.7499999999999999,0.6,1.0,"[[702.0, 804.0, 0.18469417508837074], [1217.0, 1319.0, 0.13411184174775448], [1439.0, 1542.0, 0.19508039315512252]]","[[138, 138], [751, 751], [1029, 1029], [1266, 1266], [1488, 1488]]",,0,2,3,OK,23.857829,False,e65b646c-0
0,YAHOOA4,arima,A4Benchmark-TS96,0,0.5,0.5,0.5,"[[894.0, 997.0, 0.4250263751673212], [1163.0, 1230.0, 0.18080144225724382]]","[[100, 100], [943, 943]]",,1,1,1,OK,24.43892,False,e65b646c-0
0,YAHOOA4,arima,A4Benchmark-TS97,0,0.6086956521739131,0.4375,1.0,"[[635.0, 895.0, 0.16097513572837807], [1376.0, 1572.0, 0.30232939990944235]]","[[113, 113], [381, 381], [424, 424], [439, 439], [487, 487], [580, 580], [600, 600], [641, 641], [669, 669], [679, 679], [726, 726], [1425, 1425], [1507, 1507], [1519, 1519], [1576, 1576], [1659, 1659]]",,0,9,7,OK,25.889161,False,e65b646c-0
0,YAHOOA4,arima,A4Benchmark-TS98,0,0.7499999999999999,0.6,1.0,"[[308.0, 492.0, 0.2065272377923391], [661.0, 761.0, 0.12191495236196224], [812.0, 912.0, 0.11190576187548569], [1144.0, 1299.0, 0.11240146171799283], [1397.0, 1505.0, 0.11309797304610458]]","[[90, 90], [119, 119], [222, 222], [283, 283], [357, 357], [439, 439], [710, 710], [861, 861], [1002, 1002], [1167, 1167], [1193, 1193], [1247, 1247], [1347, 1347], [1445, 1445], [1454, 1454]]",,0,6,9,OK,24.936238,False,e65b646c-0
0,YAHOOA4,arima,A4Benchmark-TS99,0,0.3333333333333333,0.2,1.0,"[[983.0, 1222.0, 0.229426798071544]]","[[26, 26], [38, 38], [49, 49], [54, 55], [236, 236], [300, 300], [489, 489], [671, 671], [786, 786], [831, 831], [1087, 1087], [1145, 1145], [1170, 1170], [1563, 1563], [1565, 1565]]",,0,12,3,OK,25.605727,False,e65b646c-0
0,YAHOOA4,arima,A4Benchmark-TS9,0,0.6666666666666666,1.0,0.5,"[[957.0, 1058.0, 0.1215935119729636], [1089.0, 1154.0, 0.05044060046492017]]","[[1006, 1006]]",,1,0,1,OK,24.467999,False,e65b646c-0
0,artificialWithAnomaly,arima,art_daily_flatmiddle,0,,0.0,,[],"[[1397106900, 1397227500]]",,0,1,0,OK,76.832112,False,e65b646c-0
0,artificialWithAnomaly,arima,art_daily_jumpsdown,0,,0.0,,[],"[[1397139300, 1397259900]]",,0,1,0,OK,27.830565,False,e65b646c-0
0,artificialWithAnomaly,arima,art_daily_jumpsup,0,1.0,1.0,1.0,"[[1397202000.0, 1397263800.0, 0.7634922882549124]]","[[1397139300, 1397259900]]",,0,0,1,OK,30.266414,False,e65b646c-0
0,artificialWithAnomaly,arima,art_daily_nojump,0,,0.0,,[],"[[1397139300, 1397259900]]",,0,1,0,OK,28.704386,False,e65b646c-0
0,artificialWithAnomaly,arima,art_increase_spike_density,0,1.0,1.0,1.0,"[[1396875000.0, 1396938600.0, 0.6783920641716069]]","[[1396844700, 1396965300]]",,0,0,1,OK,33.557602,False,e65b646c-0
0,artificialWithAnomaly,arima,art_load_balancer_spikes,0,0.4,1.0,0.25,"[[1396501200.0, 1396563000.0, 0.5620554482666131], [1396707600.0, 1396773000.0, 0.6712942324422774], [1397006400.0, 1397067600.0, 0.3991308376195536], [1397147400.0, 1397191800.0, 0.8436502071163472]]","[[1397123400, 1397244000]]",,3,0,1,OK,29.045075,False,e65b646c-0
0,SMAP,arima,B-1,0,0.0,0.0,0.0,0,0,,0,1,0,ERROR,3.994288,True,e65b646c-0
0,MSL,arima,C-1,0,0.4444444444444445,1.0,0.2857142857142857,"[[1280232000.0, 1283342400.0, 0.7930836438574672], [1284184800.0, 1286474400.0, 0.46821699240505554], [1290038400.0, 1292306400.0, 1.1977784565230267], [1294898400.0, 1297166400.0, 0.9749755339615992], [1300384800.0, 1302652800.0, 1.1247206857225691], [1308182400.0, 1310428800.0, 0.5857392157327865], [1311508800.0, 1313776800.0, 1.1702154044555981], [1315029600.0, 1317211200.0, 0.4355472006594146]]","[[1281312000, 1285632000], [1314792000, 1317168000]]",,5,0,2,OK,42.893756,True,e65b646c-0
0,MSL,arima,C-2,0,0.4,1.0,0.25,"[[1245045600.0, 1247356800.0, 1.6088522014598599], [1247810400.0, 1250078400.0, 0.9426660406091266], [1252454400.0, 1254700800.0, 1.00843081719857], [1256882400.0, 1259128800.0, 0.9293463933588622], [1261612800.0, 1263859200.0, 0.760374620659141], [1267077600.0, 1269259200.0, 0.2960181492645562], [1269734400.0, 1274054400.0, 0.7857592546737091], [1279216800.0, 1281463200.0, 1.0636729888106349]]","[[1245585600, 1247745600], [1272585600, 1273341600]]",,6,0,2,OK,30.329281,True,e65b646c-0
0,SMAP,arima,D-11,0,0.0,0.0,0.0,0,0,,0,1,0,ERROR,9.750359,True,e65b646c-0
0,SMAP,arima,D-12,0,0.0,0.0,0.0,0,0,,0,1,0,ERROR,3.174022,True,e65b646c-0
0,SMAP,arima,D-13,0,0.0,0.0,0.0,0,0,,0,1,0,ERROR,3.517376,True,e65b646c-0
0,MSL,arima,D-14,0,0.0,0.0,0.0,0,0,,0,2,0,ERROR,2.486675,True,e65b646c-0
0,MSL,arima,D-15,0,,0.0,,[],"[[1300017600, 1313841600]]",,0,1,0,OK,27.810485,True,e65b646c-0
0,MSL,arima,D-16,0,0.0,0.0,0.0,0,0,,0,1,0,ERROR,1.539918,True,e65b646c-0
0,SMAP,arima,D-1,0,1.0,1.0,1.0,"[[1404388800.0, 1408860000.0, 1.3915434100611852], [1409486400.0, 1412013600.0, 0.3160104990478239]]","[[1397757600, 1468130400]]",,0,0,1,OK,138.570023,True,e65b646c-0
0,SMAP,arima,D-2,0,0.0,0.0,0.0,0,0,,0,1,0,ERROR,4.362779,True,e65b646c-0
0,SMAP,arima,D-3,0,0.3333333333333333,1.0,0.2,"[[1292500800.0, 1294747200.0, 0.17660502847169615], [1323475200.0, 1326110400.0, 0.11553003765554626], [1354579200.0, 1357322400.0, 0.5097288980951593], [1385575200.0, 1388145600.0, 0.07879202171068479], [1399420800.0, 1403028000.0, 0.6469814167883811], [1416852000.0, 1419768000.0, 0.3050069711479038]]","[[1397887200, 1468627200]]",,4,0,1,OK,437.370851,True,e65b646c-0
0,SMAP,arima,D-4,0,0.0,0.0,0.0,0,0,,0,1,0,ERROR,4.275538,True,e65b646c-0
0,SMAP,arima,D-5,0,0.2857142857142857,1.0,0.1666666666666666,"[[1319220000.0, 1321790400.0, 1.1950329553961025], [1381060800.0, 1385596800.0, 5.115074081046041], [1388944800.0, 1390802400.0, 5.308745376790582], [1394474400.0, 1396720800.0, 0.2897206264045343], [1408298400.0, 1410566400.0, 0.32580387346859413], [1416204000.0, 1418493600.0, 0.3270486258683601]]","[[1381816800, 1382896800]]",,5,0,1,OK,213.176311,True,e65b646c-0
0,SMAP,arima,D-6,0,0.1818181818181818,1.0,0.1,"[[1321336800.0, 1323734400.0, 0.43849071710121434], [1352095200.0, 1354600800.0, 0.3653153081793577], [1356955200.0, 1359331200.0, 0.05874225560902478], [1384020000.0, 1387065600.0, 5.27450962734979], [1387670400.0, 1389808800.0, 1.7325605254488174], [1393113600.0, 1394884800.0, 3.136747506088979], [1398686400.0, 1400846400.0, 0.030988941781627703], [1412575200.0, 1414778400.0, 0.12249315343458042], [1421107200.0, 1423461600.0, 0.5276996078866908], [1429012800.0, 1431194400.0, 0.06613351886174457]]","[[1384041600, 1385769600]]",,9,0,1,OK,332.828766,True,e65b646c-0
0,SMAP,arima,D-7,0,0.0,0.0,0.0,0,0,,0,1,0,ERROR,4.017649,True,e65b646c-0
0,SMAP,arima,D-8,0,0.0,0.0,0.0,0,0,,0,1,0,ERROR,3.994975,True,e65b646c-0
0,SMAP,arima,D-9,0,0.0,0.0,0.0,0,0,,0,1,0,ERROR,3.810515,True,e65b646c-0
0,SMAP,arima,E-10,0,,0.0,,[],"[[1393027200, 1394107200], [1406008800, 1411840800]]",,0,2,0,OK,114.675735,True,e65b646c-0
0,SMAP,arima,E-11,0,,0.0,,[],"[[1393027200, 1394107200], [1406289600, 1411538400]]",,0,2,0,OK,116.69488,True,e65b646c-0
0,SMAP,arima,E-12,0,,0.0,,[],"[[1406203200, 1417672800], [1393027200, 1394107200]]",,0,2,0,OK,113.759267,True,e65b646c-0
0,SMAP,arima,E-13,0,,0.0,,[],"[[1399701600, 1401883200], [1405987200, 1406851200], [1424325600, 1426917600]]",,0,3,0,OK,124.821028,True,e65b646c-0
0,SMAP,arima,E-1,0,,0.0,,[],"[[1393027200, 1393675200], [1406203200, 1416484800]]",,0,2,0,OK,114.708858,True,e65b646c-0
0,SMAP,arima,E-2,0,,0.0,,[],"[[1405944000, 1436119200]]",,0,1,0,OK,145.974553,True,e65b646c-0
0,SMAP,arima,E-3,0,0.0,0.0,0.0,0,0,,0,1,0,ERROR,108.537962,True,e65b646c-0
0,SMAP,arima,E-4,0,,0.0,,[],"[[1402747200, 1463464800]]",,0,1,0,OK,144.58162,True,e65b646c-0
0,SMAP,arima,E-5,0,1.0,1.0,1.0,"[[1405274400.0, 1408017600.0, 0.21367197811544938]]","[[1405987200, 1412899200]]",,0,0,1,OK,130.445866,True,e65b646c-0
0,SMAP,arima,E-6,0,0.6666666666666666,1.0,0.5,"[[1405252800.0, 1408428000.0, 4.405768983540298], [1411084800.0, 1413331200.0, 1.673094010555161]]","[[1406203200, 1407607200]]",,1,0,1,OK,129.304126,True,e65b646c-0
0,SMAP,arima,E-7,0,1.0,1.0,1.0,"[[1399593600.0, 1405857600.0, 0.6416851788705028]]","[[1399140000, 1405188000]]",,0,0,1,OK,119.564503,True,e65b646c-0
0,SMAP,arima,E-8,0,0.0,0.0,0.0,0,0,,0,1,0,ERROR,117.854261,True,e65b646c-0
0,SMAP,arima,E-9,0,1.0,1.0,1.0,"[[1405252800.0, 1408384800.0, 0.8249822834889745]]","[[1404907200, 1412467200]]",,0,0,1,OK,159.048516,True,e65b646c-0
0,realAWSCloudwatch,arima,ec2_cpu_utilization_24ae8d,0,0.2857142857142857,1.0,0.1666666666666666,"[[1392573000.0, 1392633600.0, 0.33564577886047414], [1392660000.0, 1392721200.0, 0.4151805283799035], [1392747000.0, 1392807600.0, 0.3358609231896487], [1392833400.0, 1392895200.0, 0.5066968888640282], [1392919200.0, 1392980400.0, 0.4731991504386925], [1393006200.0, 1393067400.0, 0.28821930704097426], [1393092600.0, 1393153800.0, 0.3408540133448489], [1393179000.0, 1393240800.0, 0.36242143171147684], [1393264200.0, 1393325400.0, 0.35337319742961604], [1393350600.0, 1393411800.0, 0.28273705936017735], [1393418400.0, 1393498800.0, 1.24062497698776]]","[[1393418700, 1393478700], [1393487700, 1393547700]]",,10,0,2,OK,30.622778,False,e65b646c-0
0,realAWSCloudwatch,arima,ec2_cpu_utilization_53ea38,0,0.8,1.0,0.6666666666666666,"[[1392808800.0, 1392871200.0, 0.15199317702275245], [1393156200.0, 1393222800.0, 0.5247815353775461], [1393266600.0, 1393327200.0, 0.20480961131409575]]","[[1392803400, 1392863400], [1393152300, 1393212300]]",,1,0,2,OK,28.009838,False,e65b646c-0
0,realAWSCloudwatch,arima,ec2_cpu_utilization_5f5533,0,1.0,1.0,1.0,"[[1392735420.0, 1392797220.0, 0.03860824921698943], [1393234620.0, 1393313820.0, 0.27001250628243617]]","[[1392735720, 1392795720], [1393233420, 1393293420]]",,0,0,2,OK,32.486325,False,e65b646c-0
0,realAWSCloudwatch,arima,ec2_cpu_utilization_77c1ca,0,1.0,1.0,1.0,"[[1396961100.0, 1397022300.0, 0.02527707547406276]]","[[1396971000, 1397091600]]",,0,0,1,OK,27.41767,False,e65b646c-0
0,realAWSCloudwatch,arima,ec2_cpu_utilization_825cc2,0,1.0,1.0,1.0,"[[1397543640.0, 1397742840.0, 0.8375093984436836]]","[[1397539440, 1397642040]]",,0,0,1,OK,34.253444,False,e65b646c-0
0,realAWSCloudwatch,arima,ec2_cpu_utilization_ac20cd,0,0.6666666666666666,1.0,0.5,"[[1396591740.0, 1396652940.0, 1.3927127128281036], [1397485740.0, 1397551140.0, 2.84357720039935]]","[[1397454540, 1397576040]]",,1,0,1,OK,39.766254,False,e65b646c-0
0,realAWSCloudwatch,arima,ec2_cpu_utilization_c6585a,0,,,0.0,"[[1396630740.0, 1396691340.0, 0.2649231605968173], [1396718340.0, 1396780140.0, 0.5638544034893267], [1396802940.0, 1396863540.0, 0.3557282217687648], [1396890540.0, 1396952340.0, 0.5429691681505437], [1396977540.0, 1397038740.0, 0.3821948071280823], [1397063340.0, 1397124540.0, 0.45533091834487177], [1397149740.0, 1397211540.0, 0.4529199018139223], [1397234340.0, 1397296140.0, 0.4394134505785918], [1397324940.0, 1397386140.0, 0.4464277918230951], [1397408340.0, 1397469540.0, 0.3969292907932333], [1397494740.0, 1397556540.0, 0.6418124772114107], [1397581140.0, 1397642340.0, 0.3644309876874118]]",[],,12,0,0,OK,27.824769,False,e65b646c-0
0,realAWSCloudwatch,arima,ec2_cpu_utilization_fe7f93,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,"[[1392589620.0, 1392650820.0, 0.262158255081528], [1392993420.0, 1393057020.0, 0.40450857857756944], [1393259220.0, 1393319220.0, 0.10300571236027625]]","[[1392593820, 1392634020], [1393003620, 1393043820], [1393144920, 1393185120]]",,1,1,2,OK,31.160422,False,e65b646c-0
0,realAWSCloudwatch,arima,ec2_disk_write_bytes_1ef3de,0,1.0,1.0,1.0,"[[1394453040.0, 1394518440.0, 0.47864716951866276]]","[[1394411340, 1394552940]]",,0,0,1,OK,35.039337,False,e65b646c-0
0,realAWSCloudwatch,arima,ec2_disk_write_bytes_c0d644,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,"[[1396972500.0, 1397040300.0, 0.444468829175699], [1397103300.0, 1397153100.0, 0.024667798063568624], [1397202900.0, 1397267700.0, 0.8989130051119157]]","[[1396979700, 1397019900], [1397113200, 1397153400], [1397330700, 1397370900]]",,1,1,2,OK,29.673019,False,e65b646c-0
0,realAWSCloudwatch,arima,ec2_network_in_257a54,0,0.4,1.0,0.25,"[[1397544240.0, 1397621040.0, 3.91504221316183], [1397726640.0, 1397758440.0, 0.9836045103864419], [1397762040.0, 1397830440.0, 0.2181834111888252], [1398145440.0, 1398209040.0, 1.9548886320829348]]","[[1397512740, 1397633340]]",,3,0,1,OK,49.76482,False,e65b646c-0
0,realAWSCloudwatch,arima,ec2_network_in_5abac7,0,0.6666666666666666,0.5,1.0,"[[1394445360.0, 1394508960.0, 0.8713554933445837]]","[[1394438760, 1394509560], [1394619060, 1394689860]]",,0,1,1,OK,34.661104,False,e65b646c-0
0,realAWSCloudwatch,arima,elb_request_count_8c0756,0,0.8,1.0,0.6666666666666666,"[[1397288040.0, 1397350440.0, 0.37723438040551377], [1397644440.0, 1397704440.0, 0.05214566559180094], [1398158040.0, 1398223440.0, 0.15668923999516127]]","[[1397286240, 1397346240], [1398158040, 1398218040]]",,1,0,2,OK,27.452531,False,e65b646c-0
0,realAdExchange,arima,exchange-2_cpc_results,0,0.6666666666666666,1.0,0.5,"[[1310875201.0, 1311238801.0, 0.10678469266873349], [1312257601.0, 1312538401.0, 0.032140823490984884]]","[[1310349601, 1310932801]]",,1,0,1,OK,23.442828,False,e65b646c-0
0,realAdExchange,arima,exchange-2_cpm_results,0,0.6666666666666666,0.5,1.0,"[[1312815601.0, 1313312401.0, 0.2070317686231649]]","[[1311508801, 1311796801], [1312840801, 1313132401]]",,0,1,1,OK,23.398554,False,e65b646c-0
0,realAdExchange,arima,exchange-3_cpc_results,0,0.8571428571428571,1.0,0.75,"[[1310454901.0, 1310829301.0, 1.0381164920633885], [1310969701.0, 1311354901.0, 1.949175793540749], [1312956901.0, 1313435701.0, 1.0111802536467613], [1313590501.0, 1313964901.0, 0.8631610734795401]]","[[1310541301, 1310721301], [1311059701, 1311239701], [1313126101, 1313320501]]",,1,0,3,OK,24.591768,False,e65b646c-0
0,realAdExchange,arima,exchange-3_cpm_results,0,0.5,1.0,0.3333333333333333,"[[1312305301.0, 1312668901.0, 0.21946511007062966], [1312967701.0, 1313428501.0, 0.33458768236727854], [1313590501.0, 1313972101.0, 2.1550507276297353]]","[[1313482501, 1314051301]]",,2,0,1,OK,24.123169,False,e65b646c-0
0,realAdExchange,arima,exchange-4_cpm_results,0,0.888888888888889,1.0,0.8,"[[1310624101.0, 1311009301.0, 1.5502187462865518], [1311149701.0, 1311578101.0, 2.053538156267595], [1312139701.0, 1312514101.0, 0.4098022795410403], [1313734501.0, 1314281701.0, 2.4048041777555835], [1314350101.0, 1314717301.0, 1.4178120504851308]]","[[1310728501, 1310872501], [1312103701, 1312254901], [1314008101, 1314152101], [1314458101, 1314602101]]",,1,0,4,OK,27.239963,False,e65b646c-0
0,SMAP,arima,F-1,0,,0.0,0.0,"[[1446400800.0, 1449230400.0, 0.14337649416167247]]","[[1401256800, 1403416800]]",,1,1,0,OK,118.449301,True,e65b646c-0
0,SMAP,arima,F-2,0,1.0,1.0,1.0,"[[1406203200.0, 1408600800.0, 0.2178966987558947], [1430697600.0, 1434132000.0, 0.31830939113775336]]","[[1407067200, 1470916800]]",,0,0,1,OK,135.758387,True,e65b646c-0
0,SMAP,arima,F-3,0,1.0,1.0,1.0,"[[1405231200.0, 1408579200.0, 2.3705034023438367]]","[[1405987200, 1406851200]]",,0,0,1,OK,1308.625818,True,e65b646c-0
0,MSL,arima,F-4,0,0.2857142857142857,1.0,0.1666666666666666,"[[1280642400.0, 1282910400.0, 0.8479297469407416], [1300471200.0, 1302717600.0, 0.644874504169089], [1316131200.0, 1318356000.0, 0.31535833965991683], [1325397600.0, 1327579200.0, 0.1826819049592764], [1329739200.0, 1331920800.0, 0.1579495662205148], [1335679200.0, 1337968800.0, 0.5968351419286059]]","[[1329609600, 1331121600]]",,5,0,1,OK,54.192275,True,e65b646c-0
0,MSL,arima,F-5,0,0.2857142857142857,1.0,0.1666666666666666,"[[1290124800.0, 1292500800.0, 1.2533404448754513], [1295740800.0, 1298030400.0, 0.6125413839808026], [1312394400.0, 1314878400.0, 0.9097500602274111], [1330063200.0, 1332676800.0, 0.5191931923584715], [1346047200.0, 1348250400.0, 0.28312304120530063], [1355140800.0, 1359352800.0, 2.597889004984567]]","[[1355616000, 1358856000]]",,5,0,1,OK,93.31315,True,e65b646c-0
0,MSL,arima,F-7,0,,0.0,,[],"[[1304056800, 1308376800], [1334728800, 1337320800], [1348876800, 1351036800]]",,0,3,0,OK,68.95994,True,e65b646c-0
0,MSL,arima,F-8,0,0.5,1.0,0.3333333333333333,"[[1302415200.0, 1304985600.0, 0.3381393604791713], [1314576000.0, 1318312800.0, 0.45967217717562503], [1336716000.0, 1339178400.0, 0.4006144113695577], [1341316800.0, 1343476800.0, 0.018228752022464566]]","[[1337126400, 1348704000]]",,2,0,1,OK,35.385648,True,e65b646c-0
0,SMAP,arima,G-1,0,,0.0,,[],"[[1386763200, 1389355200]]",,0,1,0,OK,147.061452,True,e65b646c-0
0,SMAP,arima,G-2,0,0.0,0.0,0.0,0,0,,0,1,0,ERROR,3.759056,True,e65b646c-0
0,SMAP,arima,G-3,0,0.0,0.0,0.0,0,0,,0,1,0,ERROR,4.031701,True,e65b646c-0
0,SMAP,arima,G-4,0,0.6666666666666666,1.0,0.5,"[[1378512000.0, 1381471200.0, 5.033637172488223], [1383458400.0, 1386136800.0, 0.875997532575476]]","[[1379224800, 1379872800]]",,1,0,1,OK,98.392424,True,e65b646c-0
0,SMAP,arima,G-6,0,0.5,1.0,0.3333333333333333,"[[1406095200.0, 1409292000.0, 4.3419594281989085], [1410112800.0, 1412596800.0, 2.2391160836472026], [1416096000.0, 1418040000.0, 0.7927034011410142]]","[[1406008800, 1408168800]]",,2,0,1,OK,1727.762466,True,e65b646c-0
0,SMAP,arima,G-7,0,0.0,0.0,0.0,0,0,,0,3,0,ERROR,3.977094,True,e65b646c-0
0,realAWSCloudwatch,arima,grok_asg_anomaly,0,0.5,0.3333333333333333,1.0,"[[1390923000.0, 1390990800.0, 1.1860273532803887]]","[[1390179900, 1390226100], [1390274400, 1390320600], [1390929600, 1390975800]]",,0,2,1,OK,40.623987,False,e65b646c-0
0,realAWSCloudwatch,arima,iio_us-east-1_i-a2eb1cd9_NetworkIn,0,,0.0,0.0,"[[1381487100.0, 1381548900.0, 0.24824815160517683], [1381619100.0, 1381679100.0, 0.17294193382901896]]","[[1381394100, 1381412700], [1381421100, 1381439700]]",,2,2,0,OK,7.970977,False,e65b646c-0
0,MSL,arima,M-1,0,1.0,1.0,1.0,"[[1293300000.0, 1297317600.0, 0.4711423877578942]]","[[1294509600, 1319133600]]",,0,0,1,OK,34.0822,True,e65b646c-0
0,MSL,arima,M-2,0,0.6666666666666666,1.0,0.5,"[[1281981600.0, 1284141600.0, 0.18661331697929587], [1295114400.0, 1299024000.0, 0.37381008227081575]]","[[1294488000, 1319112000]]",,1,0,1,OK,31.325538,True,e65b646c-0
0,MSL,arima,M-3,0,,0.0,0.0,"[[1309953600.0, 1312156800.0, 0.23766538657156666]]","[[1293818400, 1299218400]]",,1,1,0,OK,34.74021,True,e65b646c-0
0,MSL,arima,M-4,0,,0.0,0.0,"[[1290427200.0, 1292673600.0, 0.24260582373441061]]","[[1294660800, 1300060800]]",,1,1,0,OK,29.350978,True,e65b646c-0
0,MSL,arima,M-5,0,1.0,1.0,1.0,"[[1295611200.0, 1297922400.0, 0.4070330708392092]]","[[1293710400, 1300190400]]",,0,0,1,OK,31.896324,True,e65b646c-0
0,MSL,arima,M-6,0,0.0,0.0,0.0,0,0,,0,1,0,ERROR,1.539575,True,e65b646c-0
0,MSL,arima,M-7,0,0.0,0.0,0.0,0,0,,0,1,0,ERROR,5.318,True,e65b646c-0
0,realTraffic,arima,occupancy_6005,0,0.0,0.0,0.0,0,0,,0,1,0,ERROR,9.853723,False,e65b646c-0
0,realTraffic,arima,occupancy_t4013,0,0.0,0.0,0.0,0,0,,0,2,0,ERROR,10.244335,False,e65b646c-0
0,MSL,arima,P-10,0,1.0,1.0,1.0,"[[1414584000.0, 1418666400.0, 2.0071694426255324]]","[[1415016000, 1417824000]]",,0,0,1,OK,119.183227,True,e65b646c-0
0,MSL,arima,P-11,0,1.0,1.0,1.0,"[[1336003200.0, 1337364000.0, 0.042633328149213154], [1347451200.0, 1349870400.0, 1.0547665253306377]]","[[1346954400, 1349546400], [1335290400, 1337580000]]",,0,0,2,OK,51.788271,True,e65b646c-0
0,MSL,arima,P-14,0,1.0,1.0,1.0,"[[1383739200.0, 1387821600.0, 2.043341937111942]]","[[1383847200, 1387735200]]",,0,0,1,OK,101.303617,True,e65b646c-0
0,MSL,arima,P-15,0,0.6666666666666666,1.0,0.5,"[[1331445600.0, 1333908000.0, 3.1098885243609784], [1337472000.0, 1338660000.0, 0.056256210238631275]]","[[1332374400, 1332806400]]",,1,0,1,OK,55.643513,True,e65b646c-0
0,SMAP,arima,P-1,0,,0.0,,[],"[[1331272800, 1335592800], [1382832000, 1389484800], [1361296800, 1366480800]]",,0,3,0,OK,124.580612,True,e65b646c-0
0,SMAP,arima,P-3,0,0.6666666666666666,1.0,0.5,"[[1326002400.0, 1328227200.0, 0.07927144012707595], [1400392800.0, 1401710400.0, 7.345617158393819], [1401840000.0, 1405555200.0, 1.4578596660740633]]","[[1401148800, 1429984800]]",,1,0,1,OK,154.120247,True,e65b646c-0
0,SMAP,arima,P-4,0,0.0,0.0,0.0,0,0,,0,3,0,ERROR,4.046485,True,e65b646c-0
0,SMAP,arima,P-7,0,1.0,1.0,1.0,"[[1393200000.0, 1395921600.0, 0.5130115194110547]]","[[1391364000, 1427004000]]",,0,0,1,OK,134.361259,True,e65b646c-0
0,SMAP,arima,R-1,0,0.0,0.0,0.0,0,0,,0,1,0,ERROR,3.881483,True,e65b646c-0
0,realAWSCloudwatch,arima,rds_cpu_utilization_cc0c53,0,0.6666666666666666,0.5,1.0,"[[1393278600.0, 1393345800.0, 1.3503448090230392]]","[[1393278600, 1393338900], [1393428600, 1393488600]]",,0,1,1,OK,38.253106,False,e65b646c-0
0,realAWSCloudwatch,arima,rds_cpu_utilization_e47b3b,0,0.8,1.0,0.6666666666666666,"[[1397334720.0, 1397403120.0, 1.3342131651336768], [1397826720.0, 1397890920.0, 0.6550740424267115], [1398129120.0, 1398194520.0, 1.139541731014804]]","[[1397334720, 1397394720], [1397826420, 1397886420]]",,1,0,2,OK,41.02671,False,e65b646c-0
0,YAHOOA1,arima,real_10,0,0.6666666666666666,1.0,0.5,"[[413.0, 513.0, 0.14676938763534605], [1378.0, 1439.0, 0.4975363776100206]]","[[1427, 1439]]",,1,0,1,OK,20.411902,False,e65b646c-0
0,YAHOOA1,arima,real_11,0,0.4,1.0,0.25,"[[291.0, 350.0, 0.022520454779750777], [667.0, 763.0, 0.06381289099254678], [1019.0, 1154.0, 0.24294180473965385], [1378.0, 1439.0, 3.341418640689982]]","[[1416, 1434]]",,3,0,1,OK,35.150366,False,e65b646c-0
0,YAHOOA1,arima,real_12,0,0.6666666666666666,0.5,1.0,"[[1312.0, 1439.0, 0.9639426062415719]]","[[120, 120], [1434, 1435]]",,0,1,1,OK,26.843874,False,e65b646c-0
0,YAHOOA1,arima,real_13,0,0.8,0.6666666666666666,1.0,"[[925.0, 1030.0, 1.3336011158679468], [1383.0, 1439.0, 0.546456858773076]]","[[143, 145], [974, 976], [1432, 1437]]",,0,1,2,OK,20.584389,False,e65b646c-0
0,YAHOOA1,arima,real_14,0,0.4,1.0,0.25,"[[299.0, 405.0, 2.379105669341052], [672.0, 773.0, 0.2119543552276265], [821.0, 883.0, 0.1895581029411474], [912.0, 1277.0, 0.5091600321846511]]","[[349, 350]]",,3,0,1,OK,20.356523,False,e65b646c-0
0,YAHOOA1,arima,real_15,0,0.8,0.6666666666666666,1.0,"[[925.0, 1030.0, 1.3104169448695562], [1383.0, 1439.0, 0.5332992704813116]]","[[143, 144], [974, 976], [1432, 1436]]",,0,1,2,OK,20.419577,False,e65b646c-0
0,YAHOOA1,arima,real_16,0,1.0,1.0,1.0,"[[1302.0, 1408.0, 4.3000560409541615]]","[[1350, 1352]]",,0,0,1,OK,29.486035,False,e65b646c-0
0,YAHOOA1,arima,real_17,0,0.5714285714285715,0.6666666666666666,0.5,"[[301.0, 401.0, 0.0005634550635605283], [529.0, 630.0, 0.23248790116703755], [720.0, 825.0, 0.5614814991875953], [979.0, 1098.0, 0.3985929721643909]]","[[769, 882], [1012, 1046], [1347, 1424]]",,2,1,2,OK,22.321982,False,e65b646c-0
0,YAHOOA1,arima,real_18,0,,0.0,0.0,"[[493.0, 594.0, 0.1799384294063547], [1233.0, 1333.0, 0.009571251945242975]]","[[422, 424]]",,2,1,0,OK,19.387914,False,e65b646c-0
0,YAHOOA1,arima,real_19,0,1.0,1.0,1.0,"[[701.0, 794.0, 0.5641626255983726], [996.0, 1098.0, 0.39737459233040506], [1330.0, 1424.0, 0.021069529402948182]]","[[771, 883], [1011, 1046], [1347, 1424]]",,0,0,3,OK,20.073818,False,e65b646c-0
